목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15090539,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시항목 검증관리,"학점은행제 정복공시 자료에 대한 검증지표를 관리 정보이며, 공시년도, 공시시기, 공시항목명, 검증지표, 생성일시, 수정일시 항목의 정보를 제공합니다.",758,교육 - 평생·직업교육,"학점은행제 ,정보공시,검증관리"
15090540,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공통코드상세,"학점은행제 정보공시 시스템의 공통코드 상세 내용이며, 공통코드상세, 순번, 사용여부, 생성일시, 수정일시 항목의 정보를 제공합니다.",848,교육 - 평생·직업교육,"학점은행제,정보공시,공통코드상세"
15071191,소속단체,국가평생교육진흥원,국가평생교육진흥원_국가평생교육진흥원_학점은행제정보시스템_학습자 및 학위취득 현황,"학습자 및 학위취득(교육부장관, 대학의 장) 현황에 대한 데이터로 구분, 통계년도, 학위구분, 건수 등의 항목을 제공합니다.",2190,교육 - 평생·직업교육,"학점은행제,통계,현황"
15091730,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_사이트정보,"국가평생학습포털 늘배움에서 사용중인 사이트 정보에 대한 데이터로 사이트명, 시도코드 등 사이트 관련 정보를 제공합니다.		<br/>",975,교육 - 평생·직업교육,"평생학습,국가평생학습포털,사이트정보"
15091734,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_정보제공기관,"국가평생학습포털 늘배움에서 연계중인 정보제공기관에 대한 데이터로 기관설명, 기관명, 바로가기, 시도코드 등의 정보를 제공합니다.		<br/>",908,교육 - 평생·직업교육,"평생학습,국가평생학습포털 ,정보제공기관"
15091737,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_프로그램목록,"국가평생학습포털 늘배움에서 사용중인 프로그램 목록 정보에 대한 데이터로 프로그램한글명, 프로그램 설명 정보를 제공합니다.		<br/>",766,교육 - 평생·직업교육,"평생학습,국가평생학습포털,프로그램목록"
15091739,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_학습공통코드,"국가평생학습포털 늘배움에서 사용중인 학습공통코드와 관련된 데이터로 학습공통코드, 학습공통코드명,  학습공통코드설명 등의 정보를 제공합니다.		<br/>",738,교육 - 평생·직업교육,"평생학습,국가평생학습포털,학습공통코드"
15091393,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_공통코드(학습설정),"국가평생학습포털 늘배움에서 사용중인 공통코드(학습설정)에 대한 데이터로 공통코드, 공통코드명, 공통코드그룹아이디 등의 정보를 제공합니다.",683,교육 - 평생·직업교육,"국가평생학습포털,평생교육,공통코드"
15091055,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_공지사항,"국가평생학습포털 늘배움에서 제공중인 공지사항에 대한 데이터로 공지사항 제목명, 유형코드 등의 정보를 제공합니다.",828,교육 - 평생·직업교육,"평생학습,국가평생학습포털,공지"
15091057,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_공통상세코드,"국가평생학습포털 늘배움에서 사용중인 공통상세코드에 대한 데이터로 코드, 코드명, 코드설명 등의 정보를 제공합니다.",834,교육 - 평생·직업교육,"평생학습,국가평생학습포털,공통상세코드"
15050107,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_메뉴검색어정보,"학점은행제 홈페이지 메뉴별 검색어 정보에 대한 데이터로 검색어, 등록일자 등의 항목을 제공합니다. <br/>(현재 사용하지 않음)",1833,교육 - 평생·직업교육,"학점은행제,메뉴,검색어"
15104458,소속단체,국가평생교육진흥원,국가평생교육진흥원_평생교육바우처 사용기관 정보,평생교육법 등 관계 법령에 의거하여 평생교육바우처 지원 대상자가 바우처 카드를 사용하여 학습에 참여할 수 있도록 국가평생교육진흥원에 등록된 평생교육기관의 상세정보 안내,476,교육 - 평생·직업교육,"평생교육,바우처,사용기관"
15102853,소속단체,국가평생교육진흥원,국가평생교육진흥원_전국 지정 문해교육기관 상세정보,"전국의 지정된 문해교육기관의 상세정보에 대한 데이터로, 성인 문해 여부, 학력인정 여부, 중학 학력인정 여부, 우편번호, 주소를 제공합니다.",390,교육 - 평생·직업교육,"성인문해교육기관,학력인정여부,중학학력인정여부"
15049654,소속단체,국가평생교육진흥원,국가평생교육진흥원_평생교육사 자격요건,"개정 평생교육법에 따른 평생교육사 자격증 취득을 위한 등급별(1급, 2급, 3급) 자격요건을 확인할 수 있도록 안내합니다.",2103,교육 - 평생·직업교육,"평생교육사,자격등급,자격요건"
15050108,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_메뉴정보,"학점은행제 홈페이지 메뉴 목록에 대한 데이터로 MenuID, 상위MenuID, Menu명, level 등의 항목을 제공합니다.",2019,교육 - 평생·직업교육,"학점은행제,홈페이지,메뉴"
15050110,소속단체,국가평생교육진흥원,국가평생교육진흥원_독학학위제정보시스템_전공분야별동일전공인정학과정보,독학학위제의 전공 분야 별 동일 전공 인정학과 정보 목록에 대한 데이터로 전공분야와 동일 전공 항목을 제공합니다. <br/>(현재 사용하지 않음)<br/>,1916,교육 - 평생·직업교육,"독학학위제,전공분야,동일전공"
15042345,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_공인회계사 학습과목,"공인회계사 자격을 취득하기 위해 학점은행제로 이수해야 할 학습과목에 대한 데이터 정보로 학과, 과목명 항목을 제공합니다.",1790,교육 - 평생·직업교육,"공인회계사,학습과목,학점은행제"
15042351,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학점은행제 운영근거,"학점은행제 관련법규, 운영규정, 제도활용, 학사인정 주의사항 정보에  대한 데이터로 법률규정, 운영규정, 제도활용, 학점인정주의사항 등의 항목을 제공합니다.",1894,교육 - 평생·직업교육,"학점은행제,운영근거,관련법규"
15050112,소속단체,국가평생교육진흥원,국가평생교육진흥원_독학학위제정보시스템_공지사항,"독학학위제 홈페이지 등재 공지사항 제목, 첨부파일, 내용 등 정보에 대한 데이터로 제목, 등록일자, 조회수, 내용 등의 항목을 제공합니다.",2000,교육 - 평생·직업교육,"독학,독학학위제,공지사항"
15069869,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_기관 발전계획 및 특성화 계획,"학점은행제 운영 교육훈련기관의 기관 발전계획 및 특성화 계획 현황(공시년도, 공시시기, 기관명, 발전계획자료 파일 주소 등)",1707,교육 - 평생·직업교육,"학점은행제,정보공시,기관발전계획"
15069878,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_기관운영규칙 및 평가인정 학습과정 운영에 관한 각종 규정,"학점은행제 운영 교육훈련기관의 기관운영규칙 및 평가인정 학습과정 운영에 관한 각종 규정 현황(공시년도, 공시시기, 규정파일 접속 주소 등)",1854,교육 - 평생·직업교육,"학점은행제,정보공시,운영규정"
15050104,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_기관_교재정보,"학점은행제 교육훈련기관 사용 교재에 대한 데이터로 기관명, 교재명, 차수 등의 항목을 제공합니다. <br/>(현재 사용하지 않음)<br/>",1966,교육 - 평생·직업교육,"교재관리,기관 사용교재,학점은행제"
15070852,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_시간제_전적대 교육기관 정보,"대학(대학교, 전문대학 및 사이버대학 포함) 정보에 대한 데이터로 일련번호, 상태, 학교명 등의 항목을 제공합니다.",1852,교육 - 평생·직업교육,"학점은행제,시간제 이수,대학교"
15071158,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공,"학점은행제 학위종류별 전공에 대한 데이터로 「학점인정법」에 따른 표준교육과정 학위명칭, 전공명, 유효여부 등의 항목을 제공합니다.",2190,교육 - 평생·직업교육,"학점은행제,전공,표준교육과정"
15071125,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_평가인정학습과목,"고시된 평가인정학습과목에 대한 데이터로 과목명칭,학점,강의시간,실습시간,과목유형, 영문이름, 개요 등의 항목을 제공합니다.",1771,교육 - 평생·직업교육,"학점은행제,평가인정학습과목,고시"
15071170,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공변경이력,"학점은행제 전공의 변경이력에 대한 데이터로 변경이력이 있는 전공의 이전이름, 신규이름, 변경일자, 변경구분 등의 항목을 제공합니다.",1718,교육 - 평생·직업교육,"학점은행제,전공,변경이력"
15070753,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_검색어,"사용자 검색어 정보에 대한 데이터로 검색어, 검색횟수, 업데이트일 등의 항목을 제공합니다. <br/>※ 용량관계로 검색횟수 50회 이상인 검색어만 추출<br/><br/><br/>",1648,교육 - 평생·직업교육,"학점은행제,검색,검색어"
15069846,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_독학학위제학습과목,"국가평생교육진흥원 독학학위제에서 주관하고 있는 독학학위제 과정별 시험에 응시하여 합격한 과목 및 시험면제교육과정을 이수할 경우 학점은행제에 의한 학점으로 인정받을 수 있습니다.<br/>독학학위제 과목에 대한 데이터로 과목명칭, 작성일자, 과정 등의 항목을 제공합니다.",1732,교육 - 평생·직업교육,"학점은행제,독학학위제,독학학위제 과목"
15070838,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_설문조사_IP,"학점은행제정보시스템 설문조사에 대한 데이터로 선택문항, 아이피수 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 테이블입니다.",1687,교육 - 평생·직업교육,"학점은행제,설문조사,IP"
15089792,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교육훈련기관 관리_기타,"학점은행제 교육훈련기관 지원을 위한 운영실태 조사지 답변 목록에 대한 데이터로 등록일자, 제목, 내용요약의 항목을 제공합니다. <br/>현재는 사용하지 않는 테이블입니다.",699,교육 - 평생·직업교육,"학점은행제,교육훈련기관,기타"
15034004,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제 정보공시서비스 정보,학점은행제 교육훈련기관의 주요 정보를 정보공개에 대한 열람/교부 및 청구와 관계없이 미리 정보통신망 탑재 등의 방법으로 목록을 조회 할 수 있는 서비스,8919,교육 - 평생·직업교육,"학점은행제,교육훈련기관,정보공시"
15091731,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_소식지 정보,"국가평생학습포털 늘배움에서 제공중인 소식지 정보에 대한 데이터로 게시물아이디, 연도, 월, 제목명, 등록일시 등의 정보를 제공합니다.		<br/>",739,교육 - 평생·직업교육,"평생학습,국가평생학습포털,정보"
15091738,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_학습강좌통계,"국가평생학습포털 늘배움에서 사용중인 학습강좌 통계에 대한 데이터로 강좌아이디, 정렬번호, 연결강좌아이디 등의 정보를 제공합니다.		<br/>",974,교육 - 평생·직업교육,"평생학습,국가평생학습포털,정보"
15089620,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_코드관리_각종코드,"학점은행제  정보시스템의 각종 코드에 대한 데이터로 대분류명칭, 소분류명칭, 문자1, 문자2 등의 항목을 제공합니다.",780,교육 - 평생·직업교육,"학점은행제,코드관리,각종코드"
15089764,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학점인정대상학교_법학과목,"사법시험 응시를 위한 과목 이수를 증명하는 증명서 발급을 위한 법학과목에 대한 데이터로 과목명, 사용 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 데이터입니다.",616,교육 - 평생·직업교육,"학점은행제,법학과목,사법시험"
15091045,소속단체,국가평생교육진흥원,국가평생교육진흥원_늘배움_강좌정보,"국가평생학습포털 늘배움에서 제공중인 강좌정보에 대한 데이터로 강좌명, 운영일시, 접수일시 등의 정보를 제공합니다.",5615,교육 - 평생·직업교육,"평생학습,정보,평생학습포털"
15090502,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시항목 검증사유,"학점은행제 정보공시 자료의 검증 시 예외 사유에 대한 정보이며, 공시년도, 공시시기, 공시항목명, 검증사유, 생성일시, 수정일시 항목의 정보를 제공합니다.",680,교육 - 평생·직업교육,"학점은행제 ,정보공시,검증 사유"
15089664,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시알림기관목록,"학점은행제 정보공시 관련 공시 알림 기관 목록으로 공시알림일자, 입력순번, 공시기관명, 생성일시, 수정일시 항목의 정보를 제공합니다.",733,교육 - 평생·직업교육,"학점은행제,정보공시,공시알림기관"
15089741,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_평가인정항목_지표 입력항목별 입력 값,"학점은행제정보시스템 평가인정항목 지표 항목별 입력 값에 대한 데이터로 입력값, 행번호, 등록자, 등록일시 등의 항목을 제공합니다.",794,교육 - 평생·직업교육,"학점은행제,평가인정,지표입력값"
15089774,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학점인정대상학교_학습과목,"학점은행제 학점인정대상학교 학습과목에 대한 데이터로 학점인정대상학교 과목명, 사용여부 등의 항목을 제공합니다.",1195,교육 - 평생·직업교육,"학점은행제,학점인정대상학교,학습과목"
15089798,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_평가인정항목_체크리스트,"학점은행제 평가인정 항목에 대한 체크리스트 데이터로 차수, 지표구분, 체크번호, 질의내용, 등록일자 등의 항목을 제공합니다.",710,교육 - 평생·직업교육,"학점은행제,평가인정항목,체크리스트"
15089839,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_평가인정항목_지표 학습과정 입력항목별 입력 값,"학점은행제정보시스템 평가인정항목의  학습과정별 지표 입력에 대한 데이터로 과목명, 지표입력항목, 등록자, 등록일자 등의 항목을 제공합니다. <br/>데이터양이 많아 2021년도 데이터만 제공",736,교육 - 평생·직업교육,"학점은행제,평가인정,학습과정지표"
15089057,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_기관이력관리_사용안함,"학점은행제 교육훈련기관 이력관리에 대한 데이터로 기관명, 등록일 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 테이블 입니다.",559,교육 - 평생·직업교육,"학점은행제,기관,기관이력"
15088671,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_증명서 발급 학교 정보,"최종학력 증명서 첨부 가능 학교 정보에 대한 데이터로 학교  sequence번호, 학교명, 첨부 증명서 서비스 업체 등의 항목을 제공합니다.",719,교육 - 평생·직업교육,"학점은행제,첨부,증명서"
15067267,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교재관리,"학점은행제 교육훈련기관 기준교재 정보에 대한 데이터로  교재명, 출판사, 저자명, 출판년도 등의 항목을 제공합니다.",1762,교육 - 평생·직업교육,"학점은행제,교재,기관사용"
15050109,소속단체,국가평생교육진흥원,국가평생교육진흥원_독학학위제정보시스템_과정별일정,"독학학위제 단계별 세부 일정에 대한 데이터로 년도, 과정, 원서접수시작일시, 원서접수종료일시, 수험표출력일시, 시험시작일시, 시험종료일시, 합격자발표일 등의 항목을 제공합니다.",1901,교육 - 평생·직업교육,"독학학위제,과정,일정"
15089310,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_기관연수정보,"학점은행제 교육훈련기관 관리를위한 기관연수정보에 대한 데이터로 차수, 연수제목, 연수시작일, 연수종료일 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 데이터 입니다.",569,교육 - 평생·직업교육,"학점은행제,교육훈련기관,연수"
15089315,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교육훈련기관 관리_기관별 전공단위인정,"학점은행제 교육훈련기관 별 전공단위 인정에 대한 데이터로 교육훈련기관명, 전공명, 과목명, 차수 등의 항목을 제공합니다.",695,교육 - 평생·직업교육,"학점은행제,교육훈련기관,전공단위"
15089376,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_수정정보_사전보고수정기간 변경이력,"학점은행제 교육훈련기관의 사전보고 수정기간 변경이력에 대한 데이터로 기관명, 과목명, 개강일, 분반번호 등의 항목을 제공합니다.",656,교육 - 평생·직업교육,"학점은행제,사전보고,변경이력"
15089431,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_자격학점관리_환산,학점은행제 학점인정 대상 중 자격 학점 환산에 대한 테이블로 학점환산을 위한 임시저장 테이블로 제공되는 항목이 없습니다.,787,교육 - 평생·직업교육,"학점은행제,자격,학점환산"
15089452,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_자격학점관리_전공,"학점은행제 학점인정 학점원인 자격에 대한 데이터로 자격증명, 연계전공, 유효시작일, 유효종료일 등의 항목을 제공합니다.",727,교육 - 평생·직업교육,"학점은행제,자격,전공"
15089554,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_자격학점관리_면제규정,"학점은행제 학점인정 학점원인 자격 학점 기준정보 중 면제규정에 대한 데이터로 자격증명, 감산학점, 등록일자 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 테이블 입니다.",588,교육 - 평생·직업교육,"학점은행제,자격,면제규정"
15089555,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_자격학점관리_직무번호관리,"학점은행제 학점인정 학점원인 자격 학점의 비파괴 직무에 대한 데이터로 자격증명, 직무번호, 유효시작일, 유효종료일 등의 항목을 제공합니다. <br/>",729,교육 - 평생·직업교육,"학점은행제,자격,직무번호"
15089559,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_코드관리_신용카드 및 현금영수증 결과코드 리스트,학점은행제 정보시스템 기준 코드관리 중 신용카드 및 현금영수증 결과코드 리스트로에 대한 데이터로 결제구분별 코드 내용 등의 항목을 제공합니다.,800,교육 - 평생·직업교육,"학점은행제,결제,코드"
15089561,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_표준코드HISTORY,"학점은행제 정보시스템 기준 표준코드 테이블 history에 대한 데이터로 변경일시, 구분, 대분류 등의 항목을 제공합니다.",793,교육 - 평생·직업교육,"학점은행제,표준코드,history"
15089037,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교육훈련기관 관리_기관접수,"학점은행제 교육훈련기관의 분기별 학습자등록 및 학점인정 신청접수에 대한 데이터로 기관명, 신청분기 등의 항목을 제공합니다.",757,교육 - 평생·직업교육,"학점은행제,기관,신청분기"
15088993,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_계고,"학점은행제 계고 정보에 대한 데이터로 기관명, 게시일 등의 항목을 제공합니다. <br/>현재는 사용하고 있지 않는 데이터 입니다.",574,교육 - 평생·직업교육,"학점은행제,계고,정보"
15089010,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_기관별 학습과목 변경이력,"학점은행제 기관별 학습과목 변경이력에 대한 데이터로 기관명, 학습과목명, 변경일자 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 테이블 입니다.",741,교육 - 평생·직업교육,"학점은행제,기관,학습과목 변경"
15089019,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교육훈련기관 관리_기관임시코드,"학점은행제 교육훈련기관의 학습자가 학점인정 신청시 사용하는 기관임시코드에 대한 데이터로 기관명, 년도, 분기 정보 등의 항목을 제공합니다.",713,교육 - 평생·직업교육,"학점은행제,기관,임시코드"
15089091,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_호환과목관리,학점은행제 학점인정 호환과목 관리를 위한 데이터로 호환과목과목 정보 등의 항목을 제공합니다. <br/>현재는 사용하지 않는 데이터입니다.,603,교육 - 평생·직업교육,"학점은행제,과목,호환과목"
15088589,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_게시물_WEBZINE,"학점은행제 게시물 정보 및 간행물 정보를 확인 할 수 있는 WEBZINE에 대한 데이터로 일련번호, 년월, 제목, 설명 등의 항목을 제공합니다. <br/>현재는 사용하고 있지 않음.",745,교육 - 평생·직업교육,"학점은행제,웹진,WEBZINE"
15087868,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_교육훈련기관정보,"학점은행제 운영 교육훈련기관 중 정보공시 대상 교육훈련기관에 대한 정보로서 공시년도, 공시시기코드, 기관명칭, 기관유형 명칭, 우편번호, 주소, URL, 지역명, 시군구명, 생성일시, 수정일시 항목을 제공합니다.",898,교육 - 평생·직업교육,"학점은행제,정보공시,교육훈련기관"
15087889,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_학습과목정보,"학점은행제 운영 학습과목정보를 정보로서 학습과목명, 학점, 강의시간, 실습시간, 과목유형, 생성일시, 수정일시 항목을 제공합니다.",743,교육 - 평생·직업교육,"학점은행제,정보공시,학습과목"
15087909,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시항목정보,"학점은행제 정보공시제도에서 따라 제공되는 공시항목 정보이며 공시년도, 공시시기, 공시대구분명, 공시중구분명, 공시소구분명, 공시입력시작일자, 공시입력시작시간, 공시입력종료일자, 공시입력종료시간, 공시자료기준시작일, 공시자료기준종료일, 공시지침, 공시횟수_알리미, 공시시기_알리미, 자료기준일_알리미, 점검기준, 생성일시, 수정일시 항목 정보를 제공합니다.",891,교육 - 평생·직업교육,"학점은행제,정보공시,공시항목"
15087928,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시자료 수정관리,"학점은행제 정보공시 자료에  대하여 교육훈련기관에서 수정 요청 관련 자료이며 공시년도, 공시시기, 입력순번, 공시입력시작일자, 공시입력시작시간, 공시입력종료일자, 공시입력종료시간, 공시수정사유, 공시수정신청일시, 생성일시, 수정일시 항목으로 정보를 제공합니다.",699,교육 - 평생·직업교육,"학점은행제,정보공시,수정관리"
15087936,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_실태점검 방문일정 관리,"학점은행제 운영 교육훈련기관에 정보공시 관련 실태점검 방문 일정 관리 정보로서 입력순번, 실태점검일자, 비고, 생성일시, 수정일시 항목의 정보를 제공합니다.",691,교육 - 평생·직업교육,"학점은행제,정보공시,방문일정"
15087945,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_실태점검 체크리스트정보,"학점은행제 운영 교육훈련기관의 실태점검 위한 체크리스트 정보로서 입력순번, 실태점검일자, 기타사항, 기타사항비고, 생성일시, 수정일시 항목의 정보를 제공합니다.",773,교육 - 평생·직업교육,"학점은행제,정보공시,체크리스트정보"
15087975,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_실태점검내용,"학점은행제 운영 교육훈련기관의 실태점검에 대한 내용으로 입력순번, 공시현황, 수정요청사항, 비고, 생성일시, 수정일시 항목의 정보를 제공합니다.",711,교육 - 평생·직업교육,"학점은행제,정보공시,실태점검내용"
15087980,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_실태점검 출장비,"학점은행제 운영 교육훈련기관의 실태점검 관련 출장비 정보이며 입력순번, 부서명칭, 지역명, 시작일자, 종료일자, 운임, 일비, 식비, 숙박비, 내용, 생성일시, 수정일시 항목의 정보를 제공합니다.",712,교육 - 평생·직업교육,"학점은행제,정보공시,출장비"
15088011,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시이후 정정관리,"학점은행제 정보공시 이후의 정정에 대한 신청 및 승인 등에 관한 정보이며 공시년도, 공시시기, 공시항목명, 정정차수, 입력순번, 공시입력시작일자, 공시입력시작시간, 공시입력종료일자, 공시입력종료시간, 공시정정사유, 공시정정신청일시, 관리자정정승인여부, 작성자마감여부, 작성자마감일시, 마감여부, 마감일시, 생성일시, 수정일시 항목의 정보를 제공한다.",533,교육 - 평생·직업교육,"학점은행제,정보공시,공시이후정정"
15087822,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보공시시스템_공시알림방,"학점은행제 운영 교육훈련기관에게 정보공시 관련 공지하는 게시물 정보로서 공싱알림일자, 입력순번, 제목, 내용, 생성일시, 수정일시 항목으로 구성되어 있습니다.",855,교육 - 평생·직업교육,"학점은행제,정보공시,공시알림방"
15050111,소속단체,국가평생교육진흥원,국가평생교육진흥원_독학학위제정보시스템_전공분야별과목정보,"독학학위제 전공별 평가영역에 대한 과목정보 데이터로 전공분야, 과정명, 과목명, 첨부파일명 등의 항목을 제공합니다.",1885,교육 - 평생·직업교육,"독학학위제,전공분야,인정학과"
15042350,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_우편번호 코드,"학점은행제 기관 주소 연계 우편번호에 대한 데이터로 우편번호(시도), 우편번호(시군구), 지역코드 등의 항목을 제공합니다.",1960,교육 - 평생·직업교육,"우편번호(시도),우편번호 (시군구),지역코드"
15042353,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학점은행제 용어집,"학점은행제 제도관련 용어 및 관련 법규 정보에 대한 데이터로 용어, 참고페이지, 관련법규 등의 항목을 제공합니다. <br/>(현재 사용하지 않음)",1940,교육 - 평생·직업교육,"학점은행제,용어집,제도및법규"
15050103,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학점은행제 교재사용기관정보,"학점은행제 교재별 사용기관 정보에 대한 데이터로 교재코드, 기관코드, 과목코드 등의 항목을 제공합니다. <br/>(현재 사용하지 않음)",1905,교육 - 평생·직업교육,"교재관리,기관사용교재,학점은행제"
15052852,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교육훈련기관,"학점은행제 교육훈련기관 정보로 기관명, 기관유형, 주소, 전화번호 항목을 제공합니다. (2021년 6월 25일 기준)",2743,교육 - 평생·직업교육,"학점은행,평가인정,학습과정"
15071833,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_메뉴접속통계,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1627,교육 - 평생·직업교육,"학부모,홈페이지,메뉴접속"
15071847,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_시험응시결과_시험응시결과저장테이블,온라인 연수 이용자의 시험결과DB입니다.,1569,교육 - 평생·직업교육,"시험응시,응시결과,정답갯수"
15071865,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_컨텐츠메뉴,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1593,교육 - 평생·직업교육,"학부모,홈페이지,컨텐츠메뉴"
15071898,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문사용자,"온라인 교육프로그램에 대한 교육과정 관련 설문일자, 답변 등과 같은 정보입니다.",2492,교육 - 평생·직업교육,"학부모지원,온라인교육,설문사용자"
15071900,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문조사결과,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문조사결과,2540,교육 - 평생·직업교육,"학부모지원,온라인교육,설문조사결과"
15071151,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리(임시관리),"[기준]전공 (임시관리)(일련번호, 작업구분, 학위명칭, 전공명, 취득조건, 유효여부, 교육목표)",1660,교육 - 평생·직업교육,"학점은행,전공학과,관리"
15071168,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리_[기준]학위종별 이력,"[기준]학위종별 이력(이전이름, 새이름, 변경일자)",1742,교육 - 평생·직업교육,"학점은행,학위종류,이력"
